"condition","std","replication","seed"
1,0.15,378,11318
2,0.15,378,11319
3,0.15,378,11320
4,0.15,378,11321
5,0.15,378,11322
0,0.3,378,11323
1,0.3,378,11324
2,0.3,378,11325
3,0.3,378,11326
4,0.3,378,11327
5,0.3,378,11328
0,0.45,378,11329
1,0.45,378,11330
2,0.45,378,11331
3,0.45,378,11332
4,0.45,378,11333
5,0.45,378,11334
0,0.6,378,11335
1,0.6,378,11336
2,0.6,378,11337
3,0.6,378,11338
4,0.6,378,11339
5,0.6,378,11340
0,0,379,11341
1,0,379,11342
2,0,379,11343
3,0,379,11344
4,0,379,11345
5,0,379,11346
0,0.15,379,11347
1,0.15,379,11348
2,0.15,379,11349
3,0.15,379,11350
4,0.15,379,11351
5,0.15,379,11352
0,0.3,379,11353
1,0.3,379,11354
2,0.3,379,11355
3,0.3,379,11356
4,0.3,379,11357
5,0.3,379,11358
0,0.45,379,11359
1,0.45,379,11360
2,0.45,379,11361
3,0.45,379,11362
4,0.45,379,11363
5,0.45,379,11364
0,0.6,379,11365
1,0.6,379,11366
2,0.6,379,11367
3,0.6,379,11368
4,0.6,379,11369
5,0.6,379,11370
0,0,380,11371
1,0,380,11372
2,0,380,11373
3,0,380,11374
4,0,380,11375
5,0,380,11376
0,0.15,380,11377
1,0.15,380,11378
2,0.15,380,11379
3,0.15,380,11380
4,0.15,380,11381
5,0.15,380,11382
0,0.3,380,11383
1,0.3,380,11384
2,0.3,380,11385
3,0.3,380,11386
4,0.3,380,11387
5,0.3,380,11388
0,0.45,380,11389
1,0.45,380,11390
2,0.45,380,11391
3,0.45,380,11392
4,0.45,380,11393
5,0.45,380,11394
0,0.6,380,11395
1,0.6,380,11396
2,0.6,380,11397
3,0.6,380,11398
4,0.6,380,11399
5,0.6,380,11400
0,0,381,11401
1,0,381,11402
2,0,381,11403
3,0,381,11404
4,0,381,11405
5,0,381,11406
0,0.15,381,11407
1,0.15,381,11408
2,0.15,381,11409
3,0.15,381,11410
4,0.15,381,11411
5,0.15,381,11412
0,0.3,381,11413
1,0.3,381,11414
2,0.3,381,11415
3,0.3,381,11416
4,0.3,381,11417
5,0.3,381,11418
0,0.45,381,11419
1,0.45,381,11420
2,0.45,381,11421
3,0.45,381,11422
4,0.45,381,11423
5,0.45,381,11424
0,0.6,381,11425
1,0.6,381,11426
2,0.6,381,11427
3,0.6,381,11428
4,0.6,381,11429
5,0.6,381,11430
0,0,382,11431
1,0,382,11432
2,0,382,11433
3,0,382,11434
4,0,382,11435
5,0,382,11436
0,0.15,382,11437
1,0.15,382,11438
2,0.15,382,11439
3,0.15,382,11440
4,0.15,382,11441
5,0.15,382,11442
0,0.3,382,11443
1,0.3,382,11444
2,0.3,382,11445
3,0.3,382,11446
4,0.3,382,11447
5,0.3,382,11448
0,0.45,382,11449
1,0.45,382,11450
2,0.45,382,11451
3,0.45,382,11452
4,0.45,382,11453
5,0.45,382,11454
0,0.6,382,11455
1,0.6,382,11456
2,0.6,382,11457
3,0.6,382,11458
4,0.6,382,11459
5,0.6,382,11460
0,0,383,11461
1,0,383,11462
2,0,383,11463
3,0,383,11464
4,0,383,11465
5,0,383,11466
0,0.15,383,11467
1,0.15,383,11468
2,0.15,383,11469
3,0.15,383,11470
4,0.15,383,11471
5,0.15,383,11472
0,0.3,383,11473
1,0.3,383,11474
2,0.3,383,11475
3,0.3,383,11476
4,0.3,383,11477
5,0.3,383,11478
0,0.45,383,11479
1,0.45,383,11480
2,0.45,383,11481
3,0.45,383,11482
4,0.45,383,11483
5,0.45,383,11484
0,0.6,383,11485
1,0.6,383,11486
2,0.6,383,11487
3,0.6,383,11488
4,0.6,383,11489
5,0.6,383,11490
0,0,384,11491
1,0,384,11492
2,0,384,11493
3,0,384,11494
4,0,384,11495
5,0,384,11496
0,0.15,384,11497
1,0.15,384,11498
2,0.15,384,11499
3,0.15,384,11500
4,0.15,384,11501
5,0.15,384,11502
0,0.3,384,11503
1,0.3,384,11504
2,0.3,384,11505
3,0.3,384,11506
4,0.3,384,11507
5,0.3,384,11508
0,0.45,384,11509
1,0.45,384,11510
2,0.45,384,11511
3,0.45,384,11512
4,0.45,384,11513
5,0.45,384,11514
0,0.6,384,11515
1,0.6,384,11516
2,0.6,384,11517
3,0.6,384,11518
4,0.6,384,11519
5,0.6,384,11520
0,0,385,11521
1,0,385,11522
2,0,385,11523
3,0,385,11524
4,0,385,11525
5,0,385,11526
0,0.15,385,11527
1,0.15,385,11528
2,0.15,385,11529
3,0.15,385,11530
4,0.15,385,11531
5,0.15,385,11532
0,0.3,385,11533
1,0.3,385,11534
2,0.3,385,11535
3,0.3,385,11536
4,0.3,385,11537
5,0.3,385,11538
0,0.45,385,11539
1,0.45,385,11540
2,0.45,385,11541
3,0.45,385,11542
4,0.45,385,11543
5,0.45,385,11544
0,0.6,385,11545
1,0.6,385,11546
2,0.6,385,11547
3,0.6,385,11548
4,0.6,385,11549
5,0.6,385,11550
0,0,386,11551
1,0,386,11552
2,0,386,11553
3,0,386,11554
4,0,386,11555
5,0,386,11556
0,0.15,386,11557
1,0.15,386,11558
2,0.15,386,11559
3,0.15,386,11560
4,0.15,386,11561
5,0.15,386,11562
0,0.3,386,11563
1,0.3,386,11564
2,0.3,386,11565
3,0.3,386,11566
4,0.3,386,11567
5,0.3,386,11568
0,0.45,386,11569
1,0.45,386,11570
2,0.45,386,11571
3,0.45,386,11572
4,0.45,386,11573
5,0.45,386,11574
0,0.6,386,11575
1,0.6,386,11576
2,0.6,386,11577
3,0.6,386,11578
4,0.6,386,11579
5,0.6,386,11580
0,0,387,11581
1,0,387,11582
2,0,387,11583
3,0,387,11584
4,0,387,11585
5,0,387,11586
0,0.15,387,11587
1,0.15,387,11588
2,0.15,387,11589
3,0.15,387,11590
4,0.15,387,11591
5,0.15,387,11592
0,0.3,387,11593
1,0.3,387,11594
2,0.3,387,11595
3,0.3,387,11596
4,0.3,387,11597
5,0.3,387,11598
0,0.45,387,11599
1,0.45,387,11600
2,0.45,387,11601
3,0.45,387,11602
4,0.45,387,11603
5,0.45,387,11604
0,0.6,387,11605
1,0.6,387,11606
2,0.6,387,11607
3,0.6,387,11608
4,0.6,387,11609
5,0.6,387,11610
0,0,388,11611
1,0,388,11612
2,0,388,11613
3,0,388,11614
4,0,388,11615
5,0,388,11616
0,0.15,388,11617
1,0.15,388,11618
2,0.15,388,11619
3,0.15,388,11620
4,0.15,388,11621
5,0.15,388,11622
0,0.3,388,11623
1,0.3,388,11624
2,0.3,388,11625
3,0.3,388,11626
4,0.3,388,11627
5,0.3,388,11628
0,0.45,388,11629
1,0.45,388,11630
2,0.45,388,11631
3,0.45,388,11632
4,0.45,388,11633
5,0.45,388,11634
0,0.6,388,11635
1,0.6,388,11636
2,0.6,388,11637
3,0.6,388,11638
4,0.6,388,11639
5,0.6,388,11640
0,0,389,11641
1,0,389,11642
2,0,389,11643
3,0,389,11644
4,0,389,11645
5,0,389,11646
0,0.15,389,11647
1,0.15,389,11648
2,0.15,389,11649
3,0.15,389,11650
4,0.15,389,11651
5,0.15,389,11652
0,0.3,389,11653
1,0.3,389,11654
2,0.3,389,11655
3,0.3,389,11656
4,0.3,389,11657
5,0.3,389,11658
0,0.45,389,11659
1,0.45,389,11660
2,0.45,389,11661
3,0.45,389,11662
4,0.45,389,11663
5,0.45,389,11664
0,0.6,389,11665
1,0.6,389,11666
2,0.6,389,11667
3,0.6,389,11668
4,0.6,389,11669
5,0.6,389,11670
0,0,390,11671
1,0,390,11672
2,0,390,11673
3,0,390,11674
4,0,390,11675
5,0,390,11676
0,0.15,390,11677
1,0.15,390,11678
2,0.15,390,11679
3,0.15,390,11680
4,0.15,390,11681
5,0.15,390,11682
0,0.3,390,11683
1,0.3,390,11684
2,0.3,390,11685
3,0.3,390,11686
4,0.3,390,11687
5,0.3,390,11688
0,0.45,390,11689
1,0.45,390,11690
2,0.45,390,11691
3,0.45,390,11692
4,0.45,390,11693
5,0.45,390,11694
0,0.6,390,11695
1,0.6,390,11696
2,0.6,390,11697
3,0.6,390,11698
4,0.6,390,11699
5,0.6,390,11700
0,0,391,11701
1,0,391,11702
2,0,391,11703
3,0,391,11704
4,0,391,11705
5,0,391,11706
0,0.15,391,11707
1,0.15,391,11708
2,0.15,391,11709
3,0.15,391,11710
4,0.15,391,11711
5,0.15,391,11712
0,0.3,391,11713
1,0.3,391,11714
2,0.3,391,11715
3,0.3,391,11716
4,0.3,391,11717
5,0.3,391,11718
0,0.45,391,11719
1,0.45,391,11720
2,0.45,391,11721
3,0.45,391,11722
4,0.45,391,11723
5,0.45,391,11724
0,0.6,391,11725
1,0.6,391,11726
2,0.6,391,11727
3,0.6,391,11728
4,0.6,391,11729
5,0.6,391,11730
0,0,392,11731
1,0,392,11732
2,0,392,11733
3,0,392,11734
4,0,392,11735
5,0,392,11736
0,0.15,392,11737
1,0.15,392,11738
2,0.15,392,11739
3,0.15,392,11740
4,0.15,392,11741
5,0.15,392,11742
0,0.3,392,11743
1,0.3,392,11744
2,0.3,392,11745
3,0.3,392,11746
4,0.3,392,11747
5,0.3,392,11748
0,0.45,392,11749
1,0.45,392,11750
2,0.45,392,11751
3,0.45,392,11752
4,0.45,392,11753
5,0.45,392,11754
0,0.6,392,11755
1,0.6,392,11756
2,0.6,392,11757
3,0.6,392,11758
4,0.6,392,11759
5,0.6,392,11760
0,0,393,11761
1,0,393,11762
2,0,393,11763
3,0,393,11764
4,0,393,11765
5,0,393,11766
0,0.15,393,11767
1,0.15,393,11768
2,0.15,393,11769
3,0.15,393,11770
4,0.15,393,11771
5,0.15,393,11772
0,0.3,393,11773
1,0.3,393,11774
2,0.3,393,11775
3,0.3,393,11776
4,0.3,393,11777
5,0.3,393,11778
0,0.45,393,11779
1,0.45,393,11780
2,0.45,393,11781
3,0.45,393,11782
4,0.45,393,11783
5,0.45,393,11784
0,0.6,393,11785
1,0.6,393,11786
2,0.6,393,11787
3,0.6,393,11788
4,0.6,393,11789
5,0.6,393,11790
0,0,394,11791
1,0,394,11792
2,0,394,11793
3,0,394,11794
4,0,394,11795
5,0,394,11796
0,0.15,394,11797
1,0.15,394,11798
2,0.15,394,11799
3,0.15,394,11800
4,0.15,394,11801
5,0.15,394,11802
0,0.3,394,11803
1,0.3,394,11804
2,0.3,394,11805
3,0.3,394,11806
4,0.3,394,11807
5,0.3,394,11808
0,0.45,394,11809
1,0.45,394,11810
2,0.45,394,11811
3,0.45,394,11812
4,0.45,394,11813
5,0.45,394,11814
0,0.6,394,11815
1,0.6,394,11816
2,0.6,394,11817
3,0.6,394,11818
4,0.6,394,11819
5,0.6,394,11820
0,0,395,11821
1,0,395,11822
2,0,395,11823
3,0,395,11824
4,0,395,11825
5,0,395,11826
0,0.15,395,11827
1,0.15,395,11828
2,0.15,395,11829
3,0.15,395,11830
4,0.15,395,11831
5,0.15,395,11832
0,0.3,395,11833
1,0.3,395,11834
2,0.3,395,11835
3,0.3,395,11836
4,0.3,395,11837
5,0.3,395,11838
0,0.45,395,11839
1,0.45,395,11840
2,0.45,395,11841
3,0.45,395,11842
4,0.45,395,11843
5,0.45,395,11844
0,0.6,395,11845
1,0.6,395,11846
2,0.6,395,11847
3,0.6,395,11848
4,0.6,395,11849
5,0.6,395,11850
0,0,396,11851
1,0,396,11852
2,0,396,11853
3,0,396,11854
4,0,396,11855
5,0,396,11856
0,0.15,396,11857
1,0.15,396,11858
2,0.15,396,11859
3,0.15,396,11860
4,0.15,396,11861
5,0.15,396,11862
0,0.3,396,11863
1,0.3,396,11864
2,0.3,396,11865
3,0.3,396,11866
4,0.3,396,11867
5,0.3,396,11868
0,0.45,396,11869
1,0.45,396,11870
2,0.45,396,11871
3,0.45,396,11872
4,0.45,396,11873
5,0.45,396,11874
0,0.6,396,11875
1,0.6,396,11876
2,0.6,396,11877
3,0.6,396,11878
4,0.6,396,11879
5,0.6,396,11880
0,0,397,11881
1,0,397,11882
2,0,397,11883
3,0,397,11884
4,0,397,11885
5,0,397,11886
0,0.15,397,11887
1,0.15,397,11888
2,0.15,397,11889
3,0.15,397,11890
4,0.15,397,11891
5,0.15,397,11892
0,0.3,397,11893
1,0.3,397,11894
2,0.3,397,11895
3,0.3,397,11896
4,0.3,397,11897
5,0.3,397,11898
0,0.45,397,11899
1,0.45,397,11900
2,0.45,397,11901
3,0.45,397,11902
4,0.45,397,11903
5,0.45,397,11904
0,0.6,397,11905
1,0.6,397,11906
2,0.6,397,11907
3,0.6,397,11908
4,0.6,397,11909
5,0.6,397,11910
0,0,398,11911
1,0,398,11912
2,0,398,11913
3,0,398,11914
4,0,398,11915
5,0,398,11916
0,0.15,398,11917
1,0.15,398,11918
2,0.15,398,11919
3,0.15,398,11920
4,0.15,398,11921
5,0.15,398,11922
0,0.3,398,11923
1,0.3,398,11924
2,0.3,398,11925
3,0.3,398,11926
4,0.3,398,11927
5,0.3,398,11928
0,0.45,398,11929
1,0.45,398,11930
2,0.45,398,11931
3,0.45,398,11932
4,0.45,398,11933
5,0.45,398,11934
0,0.6,398,11935
1,0.6,398,11936
2,0.6,398,11937
3,0.6,398,11938
4,0.6,398,11939
5,0.6,398,11940
0,0,399,11941
1,0,399,11942
2,0,399,11943
3,0,399,11944
4,0,399,11945
5,0,399,11946
0,0.15,399,11947
1,0.15,399,11948
2,0.15,399,11949
3,0.15,399,11950
4,0.15,399,11951
5,0.15,399,11952
0,0.3,399,11953
1,0.3,399,11954
2,0.3,399,11955
3,0.3,399,11956
4,0.3,399,11957
5,0.3,399,11958
0,0.45,399,11959
1,0.45,399,11960
2,0.45,399,11961
3,0.45,399,11962
4,0.45,399,11963
5,0.45,399,11964
0,0.6,399,11965
1,0.6,399,11966
2,0.6,399,11967
3,0.6,399,11968
4,0.6,399,11969
5,0.6,399,11970
0,0,400,11971
1,0,400,11972
2,0,400,11973
3,0,400,11974
4,0,400,11975
5,0,400,11976
0,0.15,400,11977
1,0.15,400,11978
2,0.15,400,11979
3,0.15,400,11980
4,0.15,400,11981
5,0.15,400,11982
0,0.3,400,11983
1,0.3,400,11984
2,0.3,400,11985
3,0.3,400,11986
4,0.3,400,11987
5,0.3,400,11988
0,0.45,400,11989
1,0.45,400,11990
2,0.45,400,11991
3,0.45,400,11992
4,0.45,400,11993
5,0.45,400,11994
0,0.6,400,11995
1,0.6,400,11996
2,0.6,400,11997
3,0.6,400,11998
4,0.6,400,11999
5,0.6,400,12000
0,0,401,12001
1,0,401,12002
2,0,401,12003
3,0,401,12004
4,0,401,12005
5,0,401,12006
0,0.15,401,12007
1,0.15,401,12008
2,0.15,401,12009
3,0.15,401,12010
4,0.15,401,12011
5,0.15,401,12012
0,0.3,401,12013
1,0.3,401,12014
2,0.3,401,12015
3,0.3,401,12016
4,0.3,401,12017
5,0.3,401,12018
0,0.45,401,12019
1,0.45,401,12020
2,0.45,401,12021
3,0.45,401,12022
4,0.45,401,12023
5,0.45,401,12024
0,0.6,401,12025
1,0.6,401,12026
2,0.6,401,12027
3,0.6,401,12028
4,0.6,401,12029
5,0.6,401,12030
0,0,402,12031
1,0,402,12032
2,0,402,12033
3,0,402,12034
4,0,402,12035
5,0,402,12036
0,0.15,402,12037
1,0.15,402,12038
2,0.15,402,12039
3,0.15,402,12040
4,0.15,402,12041
5,0.15,402,12042
0,0.3,402,12043
1,0.3,402,12044
2,0.3,402,12045
3,0.3,402,12046
4,0.3,402,12047
5,0.3,402,12048
0,0.45,402,12049
1,0.45,402,12050
2,0.45,402,12051
3,0.45,402,12052
4,0.45,402,12053
5,0.45,402,12054
0,0.6,402,12055
1,0.6,402,12056
2,0.6,402,12057
3,0.6,402,12058
4,0.6,402,12059
5,0.6,402,12060
0,0,403,12061
1,0,403,12062
2,0,403,12063
3,0,403,12064
4,0,403,12065
5,0,403,12066
0,0.15,403,12067
1,0.15,403,12068
2,0.15,403,12069
3,0.15,403,12070
4,0.15,403,12071
5,0.15,403,12072
0,0.3,403,12073
1,0.3,403,12074
2,0.3,403,12075
3,0.3,403,12076
4,0.3,403,12077
5,0.3,403,12078
0,0.45,403,12079
1,0.45,403,12080
2,0.45,403,12081
3,0.45,403,12082
4,0.45,403,12083
5,0.45,403,12084
0,0.6,403,12085
1,0.6,403,12086
2,0.6,403,12087
3,0.6,403,12088
4,0.6,403,12089
5,0.6,403,12090
0,0,404,12091
1,0,404,12092
2,0,404,12093
3,0,404,12094
4,0,404,12095
5,0,404,12096
0,0.15,404,12097
1,0.15,404,12098
2,0.15,404,12099
3,0.15,404,12100
4,0.15,404,12101
5,0.15,404,12102
0,0.3,404,12103
1,0.3,404,12104
2,0.3,404,12105
3,0.3,404,12106
4,0.3,404,12107
5,0.3,404,12108
0,0.45,404,12109
1,0.45,404,12110
2,0.45,404,12111
3,0.45,404,12112
4,0.45,404,12113
5,0.45,404,12114
0,0.6,404,12115
1,0.6,404,12116
2,0.6,404,12117
3,0.6,404,12118
4,0.6,404,12119
5,0.6,404,12120
0,0,405,12121
1,0,405,12122
2,0,405,12123
3,0,405,12124
4,0,405,12125
5,0,405,12126
0,0.15,405,12127
1,0.15,405,12128
2,0.15,405,12129
3,0.15,405,12130
4,0.15,405,12131
5,0.15,405,12132
0,0.3,405,12133
1,0.3,405,12134
2,0.3,405,12135
3,0.3,405,12136
4,0.3,405,12137
5,0.3,405,12138
0,0.45,405,12139
1,0.45,405,12140
2,0.45,405,12141
3,0.45,405,12142
4,0.45,405,12143
5,0.45,405,12144
0,0.6,405,12145
1,0.6,405,12146
2,0.6,405,12147
3,0.6,405,12148
4,0.6,405,12149
5,0.6,405,12150
0,0,406,12151
1,0,406,12152
2,0,406,12153
3,0,406,12154
4,0,406,12155
5,0,406,12156
0,0.15,406,12157
1,0.15,406,12158
2,0.15,406,12159
3,0.15,406,12160
4,0.15,406,12161
5,0.15,406,12162
0,0.3,406,12163
1,0.3,406,12164
2,0.3,406,12165
3,0.3,406,12166
4,0.3,406,12167
5,0.3,406,12168
0,0.45,406,12169
1,0.45,406,12170
2,0.45,406,12171
3,0.45,406,12172
4,0.45,406,12173
5,0.45,406,12174
0,0.6,406,12175
1,0.6,406,12176
2,0.6,406,12177
3,0.6,406,12178
4,0.6,406,12179
5,0.6,406,12180
0,0,407,12181
1,0,407,12182
2,0,407,12183
3,0,407,12184
4,0,407,12185
5,0,407,12186
0,0.15,407,12187
1,0.15,407,12188
2,0.15,407,12189
3,0.15,407,12190
4,0.15,407,12191
5,0.15,407,12192
0,0.3,407,12193
1,0.3,407,12194
2,0.3,407,12195
3,0.3,407,12196
4,0.3,407,12197
5,0.3,407,12198
0,0.45,407,12199
1,0.45,407,12200
2,0.45,407,12201
3,0.45,407,12202
4,0.45,407,12203
5,0.45,407,12204
0,0.6,407,12205
1,0.6,407,12206
2,0.6,407,12207
3,0.6,407,12208
4,0.6,407,12209
5,0.6,407,12210
0,0,408,12211
1,0,408,12212
2,0,408,12213
3,0,408,12214
4,0,408,12215
5,0,408,12216
0,0.15,408,12217
1,0.15,408,12218
2,0.15,408,12219
3,0.15,408,12220
4,0.15,408,12221
5,0.15,408,12222
0,0.3,408,12223
1,0.3,408,12224
2,0.3,408,12225
3,0.3,408,12226
4,0.3,408,12227
5,0.3,408,12228
0,0.45,408,12229
1,0.45,408,12230
2,0.45,408,12231
3,0.45,408,12232
4,0.45,408,12233
5,0.45,408,12234
0,0.6,408,12235
1,0.6,408,12236
2,0.6,408,12237
3,0.6,408,12238
4,0.6,408,12239
5,0.6,408,12240
0,0,409,12241
1,0,409,12242
2,0,409,12243
3,0,409,12244
4,0,409,12245
5,0,409,12246
0,0.15,409,12247
1,0.15,409,12248
2,0.15,409,12249
3,0.15,409,12250
4,0.15,409,12251
5,0.15,409,12252
0,0.3,409,12253
1,0.3,409,12254
2,0.3,409,12255
3,0.3,409,12256
4,0.3,409,12257
5,0.3,409,12258
0,0.45,409,12259
1,0.45,409,12260
2,0.45,409,12261
3,0.45,409,12262
4,0.45,409,12263
5,0.45,409,12264
0,0.6,409,12265
1,0.6,409,12266
2,0.6,409,12267
3,0.6,409,12268
4,0.6,409,12269
5,0.6,409,12270
0,0,410,12271
1,0,410,12272
2,0,410,12273
3,0,410,12274
4,0,410,12275
5,0,410,12276
0,0.15,410,12277
1,0.15,410,12278
2,0.15,410,12279
3,0.15,410,12280
4,0.15,410,12281
5,0.15,410,12282
0,0.3,410,12283
1,0.3,410,12284
2,0.3,410,12285
3,0.3,410,12286
4,0.3,410,12287
5,0.3,410,12288
0,0.45,410,12289
1,0.45,410,12290
2,0.45,410,12291
3,0.45,410,12292
4,0.45,410,12293
5,0.45,410,12294
0,0.6,410,12295
1,0.6,410,12296
2,0.6,410,12297
3,0.6,410,12298
4,0.6,410,12299
5,0.6,410,12300
0,0,411,12301
1,0,411,12302
2,0,411,12303
3,0,411,12304
4,0,411,12305
5,0,411,12306
0,0.15,411,12307
1,0.15,411,12308
2,0.15,411,12309
3,0.15,411,12310
4,0.15,411,12311
5,0.15,411,12312
0,0.3,411,12313
1,0.3,411,12314
2,0.3,411,12315
3,0.3,411,12316
4,0.3,411,12317
5,0.3,411,12318
0,0.45,411,12319
1,0.45,411,12320
2,0.45,411,12321
3,0.45,411,12322
4,0.45,411,12323
5,0.45,411,12324
0,0.6,411,12325
1,0.6,411,12326
2,0.6,411,12327
3,0.6,411,12328
4,0.6,411,12329
5,0.6,411,12330
0,0,412,12331
1,0,412,12332
2,0,412,12333
3,0,412,12334
4,0,412,12335
5,0,412,12336
0,0.15,412,12337
1,0.15,412,12338
2,0.15,412,12339
3,0.15,412,12340
4,0.15,412,12341
5,0.15,412,12342
0,0.3,412,12343
1,0.3,412,12344
2,0.3,412,12345
3,0.3,412,12346
4,0.3,412,12347
5,0.3,412,12348
0,0.45,412,12349
1,0.45,412,12350
2,0.45,412,12351
3,0.45,412,12352
4,0.45,412,12353
5,0.45,412,12354
0,0.6,412,12355
1,0.6,412,12356
2,0.6,412,12357
3,0.6,412,12358
4,0.6,412,12359
5,0.6,412,12360
0,0,413,12361
1,0,413,12362
2,0,413,12363
3,0,413,12364
4,0,413,12365
5,0,413,12366
0,0.15,413,12367
1,0.15,413,12368
2,0.15,413,12369
3,0.15,413,12370
4,0.15,413,12371
5,0.15,413,12372
0,0.3,413,12373
1,0.3,413,12374
2,0.3,413,12375
3,0.3,413,12376
4,0.3,413,12377
5,0.3,413,12378
0,0.45,413,12379
1,0.45,413,12380
2,0.45,413,12381
3,0.45,413,12382
4,0.45,413,12383
5,0.45,413,12384
0,0.6,413,12385
1,0.6,413,12386
2,0.6,413,12387
3,0.6,413,12388
4,0.6,413,12389
5,0.6,413,12390
0,0,414,12391
1,0,414,12392
2,0,414,12393
3,0,414,12394
4,0,414,12395
5,0,414,12396
0,0.15,414,12397
1,0.15,414,12398
2,0.15,414,12399
3,0.15,414,12400
4,0.15,414,12401
5,0.15,414,12402
0,0.3,414,12403
1,0.3,414,12404
2,0.3,414,12405
3,0.3,414,12406
4,0.3,414,12407
5,0.3,414,12408
0,0.45,414,12409
1,0.45,414,12410
2,0.45,414,12411
3,0.45,414,12412
4,0.45,414,12413
5,0.45,414,12414
0,0.6,414,12415
1,0.6,414,12416
2,0.6,414,12417
3,0.6,414,12418
4,0.6,414,12419
5,0.6,414,12420
0,0,415,12421
1,0,415,12422
2,0,415,12423
3,0,415,12424
4,0,415,12425
5,0,415,12426
0,0.15,415,12427
1,0.15,415,12428
2,0.15,415,12429
3,0.15,415,12430
4,0.15,415,12431
5,0.15,415,12432
0,0.3,415,12433
1,0.3,415,12434
2,0.3,415,12435
3,0.3,415,12436
4,0.3,415,12437
5,0.3,415,12438
0,0.45,415,12439
1,0.45,415,12440
2,0.45,415,12441
3,0.45,415,12442
4,0.45,415,12443
5,0.45,415,12444
0,0.6,415,12445
1,0.6,415,12446
2,0.6,415,12447
3,0.6,415,12448
4,0.6,415,12449
5,0.6,415,12450
0,0,416,12451
1,0,416,12452
2,0,416,12453
3,0,416,12454
4,0,416,12455
5,0,416,12456
0,0.15,416,12457
1,0.15,416,12458
2,0.15,416,12459
3,0.15,416,12460
4,0.15,416,12461
5,0.15,416,12462
0,0.3,416,12463
1,0.3,416,12464
2,0.3,416,12465
3,0.3,416,12466
4,0.3,416,12467
5,0.3,416,12468
0,0.45,416,12469
1,0.45,416,12470
2,0.45,416,12471
3,0.45,416,12472
4,0.45,416,12473
5,0.45,416,12474
0,0.6,416,12475
1,0.6,416,12476
2,0.6,416,12477
3,0.6,416,12478
4,0.6,416,12479
5,0.6,416,12480
0,0,417,12481
1,0,417,12482
2,0,417,12483
3,0,417,12484
4,0,417,12485
5,0,417,12486
0,0.15,417,12487
1,0.15,417,12488
2,0.15,417,12489
3,0.15,417,12490
4,0.15,417,12491
5,0.15,417,12492
0,0.3,417,12493
1,0.3,417,12494
2,0.3,417,12495
3,0.3,417,12496
4,0.3,417,12497
5,0.3,417,12498
0,0.45,417,12499
1,0.45,417,12500
2,0.45,417,12501
3,0.45,417,12502
4,0.45,417,12503
5,0.45,417,12504
0,0.6,417,12505
1,0.6,417,12506
2,0.6,417,12507
3,0.6,417,12508
4,0.6,417,12509
5,0.6,417,12510
0,0,418,12511
1,0,418,12512
2,0,418,12513
3,0,418,12514
4,0,418,12515
5,0,418,12516
0,0.15,418,12517
1,0.15,418,12518
2,0.15,418,12519
3,0.15,418,12520
4,0.15,418,12521
5,0.15,418,12522
0,0.3,418,12523
1,0.3,418,12524
2,0.3,418,12525
3,0.3,418,12526
4,0.3,418,12527
5,0.3,418,12528
0,0.45,418,12529
1,0.45,418,12530
2,0.45,418,12531
3,0.45,418,12532
4,0.45,418,12533
5,0.45,418,12534
0,0.6,418,12535
1,0.6,418,12536
2,0.6,418,12537
3,0.6,418,12538
4,0.6,418,12539
5,0.6,418,12540
0,0,419,12541
1,0,419,12542
2,0,419,12543
3,0,419,12544
4,0,419,12545
5,0,419,12546
0,0.15,419,12547
1,0.15,419,12548
2,0.15,419,12549
3,0.15,419,12550
4,0.15,419,12551
5,0.15,419,12552
0,0.3,419,12553
1,0.3,419,12554
2,0.3,419,12555
3,0.3,419,12556
4,0.3,419,12557
5,0.3,419,12558
0,0.45,419,12559
1,0.45,419,12560
2,0.45,419,12561
3,0.45,419,12562
4,0.45,419,12563
5,0.45,419,12564
0,0.6,419,12565
1,0.6,419,12566
2,0.6,419,12567
3,0.6,419,12568
4,0.6,419,12569
5,0.6,419,12570
0,0,420,12571
1,0,420,12572
2,0,420,12573
3,0,420,12574
4,0,420,12575
5,0,420,12576
0,0.15,420,12577
1,0.15,420,12578
2,0.15,420,12579
3,0.15,420,12580
4,0.15,420,12581
5,0.15,420,12582
0,0.3,420,12583
1,0.3,420,12584
2,0.3,420,12585
3,0.3,420,12586
4,0.3,420,12587
5,0.3,420,12588
0,0.45,420,12589
1,0.45,420,12590
2,0.45,420,12591
3,0.45,420,12592
4,0.45,420,12593
5,0.45,420,12594
0,0.6,420,12595
1,0.6,420,12596
2,0.6,420,12597
3,0.6,420,12598
4,0.6,420,12599
5,0.6,420,12600
0,0,421,12601
1,0,421,12602
2,0,421,12603
3,0,421,12604
4,0,421,12605
5,0,421,12606
0,0.15,421,12607
1,0.15,421,12608
2,0.15,421,12609
3,0.15,421,12610
4,0.15,421,12611
5,0.15,421,12612
0,0.3,421,12613
1,0.3,421,12614
2,0.3,421,12615
3,0.3,421,12616
4,0.3,421,12617
5,0.3,421,12618
0,0.45,421,12619
1,0.45,421,12620
2,0.45,421,12621
3,0.45,421,12622
4,0.45,421,12623
5,0.45,421,12624
0,0.6,421,12625
1,0.6,421,12626
2,0.6,421,12627
3,0.6,421,12628
4,0.6,421,12629
5,0.6,421,12630
0,0,422,12631
1,0,422,12632
2,0,422,12633
3,0,422,12634
4,0,422,12635
5,0,422,12636
